plan_id,pick_arm,arm_encoded,pick_approach_x,pick_approach_y,place_approach_x,place_approach_y,milk_end_x,milk_end_y,milk_end_z
6111,LEFT,0,1.447061456937987,-0.017771608915309933,3.2192738921199493,-0.22444417293454935,4.104403386839019,-0.002274747702707131,0.8047345740352702
6114,RIGHT,1,1.6441093323202756,0.12425795934671169,3.355677496389503,0.22658891996228758,4.102223170981908,0.005826638721460525,0.8051500367278521
6117,LEFT,0,1.697129060065088,-0.027176683435862714,3.715730671803469,0.24962559803163487,4.106860915278657,-0.004016341775999892,0.8061086166207982
6120,LEFT,0,1.6812495009851536,-0.1429329826199317,3.65707715057502,0.19851898977676308,4.107856035379096,-0.011334876328499664,0.8043351245678634
6123,LEFT,0,1.5169224651537545,0.11617683854454608,3.272577271422149,-0.10408844141203055,4.102752671459508,-0.005339608752264422,0.8057123557432175
6126,RIGHT,1,1.6307989917838683,-0.1668709490935589,3.5715319469458127,-0.14876844554233765,4.106641110301851,0.004485675765787178,0.806133069228105
6129,LEFT,0,1.7481690603037245,0.13915850477352942,3.230804112535377,-0.11714540290951747,4.101802488335064,0.0014911595315774814,0.803993535705844
6132,LEFT,0,1.7304008083311861,-0.24632703983230417,3.6147628724713208,0.25650421141875146,4.103013042509941,-0.0071616812934818235,0.804734480444457
6135,LEFT,0,1.4880466945545587,-0.32463591256514773,3.521955977969916,-0.08657188129758836,4.108027159592692,-0.0013359362388553446,0.8030346464976135
6138,RIGHT,1,1.4714233518449507,-0.013052468127629335,3.4080978301206226,-0.07627482275759029,4.108516179396696,-0.00037643567751153564,0.8056051346665624
6141,LEFT,0,1.5036132548418841,-0.11124383605086724,3.432190386688856,0.35518231920428167,4.106271178764548,-0.002186045838643576,0.8058993240431307
6144,RIGHT,1,1.7879547857423024,0.03691497639890989,3.4278533510689693,0.2932093574059197,4.102807042854172,-0.002404431770897885,0.8072961122495717
6147,RIGHT,1,1.7976263248770619,-0.16810608684676331,3.215102821727453,0.11840291482246623,4.100776897541774,-0.0013487229270025885,0.8041568702002881
6150,RIGHT,1,1.7504892997362829,0.16228851919252796,3.6839075394821577,0.3662721172105704,4.111530931167513,0.009520091387679664,0.801763705018437
6153,RIGHT,1,1.6494973089826028,0.34628760304966943,3.2361918271670738,-0.1357679830361765,4.1035771342807505,0.0008886988791352453,0.8010607644962108
6156,LEFT,0,1.6928464068267126,0.18300691747031583,3.20791984795767,-0.33324269380392896,4.099473111233212,-0.0011335362116921368,0.8052613735536477
6159,LEFT,0,1.4923422728988558,0.15355574758350676,3.2804903104788354,0.08076251918662586,4.10516225608502,-0.0022421973451965524,0.8047017650110054
6162,RIGHT,1,1.5402761556865752,-0.05623819984945522,3.428922837146358,-0.15570479242133617,4.104791632324269,0.0031296074853553865,0.8073331841576808
6165,RIGHT,1,1.7715712477419083,0.18818539883228358,3.343110188535246,-0.05324464174092525,4.102862820904,0.0072031407417085915,0.8018474613171004
6168,LEFT,0,1.4886602135627438,0.07476237648649375,3.223395527036257,0.11367451334187129,4.102146584350938,-0.0027481282797963825,0.8056416823578191
6171,LEFT,0,1.5849387388272467,0.21581591312289417,3.3260039985748646,0.21248787246412493,4.1027258801439235,-0.005725283063569007,0.8033430404045012
6174,LEFT,0,1.6315465018269721,0.28070615156653844,3.396718306597533,0.18983558725220795,4.104257614416275,-0.004590484151634348,0.8062296568316285
6177,LEFT,0,1.4585406619355696,-0.11541431543956626,3.274579309379481,-0.04186801730604456,4.106706284811429,-0.0015559704233150215,0.8082061955197176
6180,LEFT,0,1.5993426165679923,-0.2328372479036583,3.21208455142129,0.08114899293647276,4.104867603994603,-0.004607351518964947,0.8065766044369724
6183,LEFT,0,1.639178616174416,-0.07543615763891276,3.392201938473918,0.21261784158492503,4.103829604142157,-0.007596257285410181,0.8079259057120973
6186,LEFT,0,1.7885322316179217,-0.2505351254615441,3.2425780896200194,0.0379903698155416,4.103135035676833,-0.006416785145418456,0.8045321344704628
